SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22023,1610612744,GSW,Golden State Warriors,22300362,19/12/2023,GSW vs. BOS,W,266,132,50,109,0.459,20,50,0.4,12,14,0.857,18,41,59,29,4,5,10,15,6
22023,1610612744,GSW,Golden State Warriors,22300348,17/12/2023,GSW @ POR,W,240,118,46,87,0.529,13,38,0.342,13,19,0.684,11,32,43,31,10,4,14,20,4
22023,1610612744,GSW,Golden State Warriors,22300339,16/12/2023,GSW vs. BKN,W,241,124,44,91,0.484,17,32,0.531,19,20,0.95,13,29,42,29,7,5,14,15,4
22023,1610612744,GSW,Golden State Warriors,22300325,14/12/2023,GSW @ LAC,L,241,113,40,92,0.435,16,45,0.356,17,19,0.895,16,27,43,22,8,2,11,24,-8
22023,1610612744,GSW,Golden State Warriors,22300308,12/12/2023,GSW @ PHX,L,241,116,41,92,0.446,16,46,0.348,18,27,0.667,13,38,51,26,9,1,15,28,-3
22023,1610612744,GSW,Golden State Warriors,22301222,08/12/2023,GSW @ OKC,L,266,136,49,104,0.471,19,48,0.396,19,23,0.826,24,36,60,29,3,2,28,28,-2
22023,1610612744,GSW,Golden State Warriors,22301214,06/12/2023,GSW vs. POR,W,239,110,36,86,0.419,10,34,0.294,28,33,0.848,15,35,50,20,4,3,17,19,4
22023,1610612744,GSW,Golden State Warriors,22300280,02/12/2023,GSW @ LAC,L,241,112,38,86,0.442,17,43,0.395,19,24,0.792,6,36,42,31,5,4,13,15,-1
22023,1610612744,GSW,Golden State Warriors,22300273,30/11/2023,GSW vs. LAC,W,240,120,41,82,0.5,15,39,0.385,23,31,0.742,10,37,47,30,3,4,7,18,6
22023,1610612744,GSW,Golden State Warriors,22300060,28/11/2023,GSW @ SAC,L,241,123,40,83,0.482,17,41,0.415,26,30,0.867,9,43,52,25,6,6,18,31,-1
22023,1610612744,GSW,Golden State Warriors,22300051,24/11/2023,GSW vs. SAS,W,241,118,40,81,0.494,19,42,0.452,19,24,0.792,7,34,41,35,7,2,24,21,6
22023,1610612744,GSW,Golden State Warriors,22300236,22/11/2023,GSW @ PHX,L,240,115,43,90,0.478,10,32,0.313,19,29,0.655,11,32,43,29,10,3,15,34,-8
22023,1610612744,GSW,Golden State Warriors,22300224,20/11/2023,GSW vs. HOU,W,240,121,36,77,0.468,21,43,0.488,28,33,0.848,8,35,43,26,3,1,8,21,5
22023,1610612744,GSW,Golden State Warriors,22300207,18/11/2023,GSW vs. OKC,L,266,123,44,97,0.454,18,46,0.391,17,21,0.81,14,35,49,33,6,4,16,18,-7
22023,1610612744,GSW,Golden State Warriors,22300201,16/11/2023,GSW vs. OKC,L,240,109,40,98,0.408,14,41,0.341,15,19,0.789,20,29,49,27,5,4,16,19,-19
22023,1610612744,GSW,Golden State Warriors,22300025,14/11/2023,GSW vs. MIN,L,242,101,37,88,0.42,13,39,0.333,14,16,0.875,13,33,46,28,11,2,19,22,-3
22023,1610612744,GSW,Golden State Warriors,22300186,12/11/2023,GSW vs. MIN,L,239,110,37,96,0.385,12,43,0.279,24,28,0.857,19,32,51,24,9,0,14,28,-6
22023,1610612744,GSW,Golden State Warriors,22300176,11/11/2023,GSW vs. CLE,L,240,110,37,90,0.411,13,38,0.342,23,30,0.767,15,40,55,26,5,3,20,29,-8
22023,1610612744,GSW,Golden State Warriors,22300169,08/11/2023,GSW @ DEN,L,240,105,37,86,0.43,11,35,0.314,20,26,0.769,11,38,49,21,5,0,9,20,-3
22023,1610612744,GSW,Golden State Warriors,22300145,06/11/2023,GSW @ DET,W,240,120,46,97,0.474,12,41,0.293,16,21,0.762,17,27,44,26,8,4,11,14,11
22023,1610612744,GSW,Golden State Warriors,22300142,05/11/2023,GSW @ CLE,L,240,104,34,94,0.362,16,41,0.39,20,30,0.667,17,27,44,26,10,4,13,18,-11
22023,1610612744,GSW,Golden State Warriors,22300005,03/11/2023,GSW @ OKC,W,241,141,49,92,0.533,18,40,0.45,25,30,0.833,13,25,38,36,9,2,15,25,2
22023,1610612744,GSW,Golden State Warriors,22300126,01/11/2023,GSW vs. SAC,W,239,102,39,81,0.481,11,31,0.355,13,15,0.867,7,29,36,32,5,6,17,17,1
22023,1610612744,GSW,Golden State Warriors,22300108,30/10/2023,GSW @ NOP,W,242,130,51,98,0.52,15,41,0.366,13,20,0.65,21,43,64,28,6,7,14,21,28
22023,1610612744,GSW,Golden State Warriors,22300096,29/10/2023,GSW @ HOU,W,239,106,35,81,0.432,18,45,0.4,18,23,0.783,8,41,49,27,6,6,14,18,11
22023,1610612744,GSW,Golden State Warriors,22300087,27/10/2023,GSW @ SAC,W,240,122,48,87,0.552,14,32,0.438,12,14,0.857,7,32,39,32,14,3,19,24,8
22023,1610612744,GSW,Golden State Warriors,22300062,24/10/2023,GSW vs. PHX,L,240,104,36,101,0.356,10,43,0.233,22,28,0.786,18,31,49,19,11,6,11,23,-4
12023,1610612744,GSW,Golden State Warriors,12300073,20/10/2023,GSW vs. SAS,L,240,117,42,93,0.452,14,46,0.304,19,25,0.76,17,35,52,28,10,5,18,19,-5
12023,1610612744,GSW,Golden State Warriors,12300059,18/10/2023,GSW vs. SAC,W,239,116,45,88,0.511,16,31,0.516,10,15,0.667,7,40,47,31,8,3,22,21,1
12023,1610612744,GSW,Golden State Warriors,12300043,15/10/2023,GSW @ SAC,W,266,121,37,87,0.425,12,32,0.375,35,42,0.833,12,41,53,18,7,4,13,22,6
12023,1610612744,GSW,Golden State Warriors,12300034,13/10/2023,GSW @ LAL,W,241,129,46,89,0.517,17,41,0.415,20,26,0.769,10,33,43,36,10,4,21,27,4
12023,1610612744,GSW,Golden State Warriors,12300003,07/10/2023,GSW vs. LAL,W,241,125,46,98,0.469,17,48,0.354,16,25,0.64,11,50,61,27,11,8,19,20,14.2
22023,1610612744,GSW,Golden State Warriors,1522300062,15/07/2023,GSW @ TOR,L,256,101,33,77,0.429,9,31,0.29,26,30,0.867,14,22,36,24,13,6,21,29,1.2
22023,1610612744,GSW,Golden State Warriors,1522300049,13/07/2023,GSW vs. HOU,L,200,101,37,76,0.487,9,32,0.281,18,26,0.692,11,34,45,26,7,1,22,22,-12
22023,1610612744,GSW,Golden State Warriors,1522300039,12/07/2023,GSW @ DAL,L,217,96,30,80,0.375,9,35,0.257,27,35,0.771,14,37,51,21,3,2,17,33,-2
22023,1610612744,GSW,Golden State Warriors,1522300024,09/07/2023,GSW vs. NOP,L,201,86,24,70,0.343,12,33,0.364,26,31,0.839,8,28,36,17,4,0,15,29,-10.6
22023,1610612744,GSW,Golden State Warriors,1522300008,07/07/2023,GSW @ LAL,L,200,96,34,76,0.447,10,31,0.323,18,30,0.6,15,31,46,24,6,4,18,27,-5.8
22023,1610612744,GSW,Golden State Warriors,1322300004,05/07/2023,GSW @ CHA,W,200,98,38,78,0.487,14,39,0.359,8,14,0.571,13,28,41,21,10,3,17,22,17.2
22023,1610612744,GSW,Golden State Warriors,1322300003,03/07/2023,GSW @ SAC,L,201,94,33,69,0.478,14,33,0.424,14,17,0.824,7,23,30,23,3,2,17,26,-9.2
42022,1610612744,GSW,Golden State Warriors,42200236,12/05/2023,GSW @ LAL,L,241,101,39,103,0.379,13,48,0.271,10,14,0.714,20,33,53,25,3,2,10,30,-21
42022,1610612744,GSW,Golden State Warriors,42200235,10/05/2023,GSW vs. LAL,W,239,121,47,92,0.511,13,35,0.371,14,15,0.933,9,39,48,29,8,5,14,18,15
42022,1610612744,GSW,Golden State Warriors,42200234,08/05/2023,GSW @ LAL,L,239,101,40,86,0.465,12,41,0.293,9,12,0.75,9,31,40,29,9,2,16,22,-3
42022,1610612744,GSW,Golden State Warriors,42200233,06/05/2023,GSW @ LAL,L,240,97,36,91,0.396,13,44,0.295,12,17,0.706,14,28,42,26,5,6,19,22,-30
42022,1610612744,GSW,Golden State Warriors,42200232,04/05/2023,GSW vs. LAL,W,242,127,48,95,0.505,21,42,0.5,10,16,0.625,13,42,55,38,2,3,15,23,27
42022,1610612744,GSW,Golden State Warriors,42200231,02/05/2023,GSW vs. LAL,L,240,112,43,106,0.406,21,53,0.396,5,6,0.833,14,35,49,30,5,3,8,24,-5
42022,1610612744,GSW,Golden State Warriors,42200167,30/04/2023,GSW @ SAC,W,240,120,43,100,0.43,15,46,0.326,19,30,0.633,18,37,55,25,4,6,7,23,20
42022,1610612744,GSW,Golden State Warriors,42200166,28/04/2023,GSW vs. SAC,L,239,99,32,86,0.372,10,32,0.313,25,35,0.714,11,31,42,20,14,6,18,23,-19
42022,1610612744,GSW,Golden State Warriors,42200165,26/04/2023,GSW @ SAC,W,240,123,50,96,0.521,11,38,0.289,12,19,0.632,11,32,43,33,11,7,14,24,7
42022,1610612744,GSW,Golden State Warriors,42200164,23/04/2023,GSW vs. SAC,W,240,126,45,90,0.5,14,34,0.412,22,24,0.917,8,36,44,31,8,6,11,19,1
42022,1610612744,GSW,Golden State Warriors,42200163,20/04/2023,GSW vs. SAC,W,241,114,40,100,0.4,16,50,0.32,18,23,0.783,18,41,59,31,12,5,11,19,17
42022,1610612744,GSW,Golden State Warriors,42200162,17/04/2023,GSW @ SAC,L,241,106,39,82,0.476,13,40,0.325,15,18,0.833,9,32,41,18,6,2,20,26,-8
42022,1610612744,GSW,Golden State Warriors,42200161,15/04/2023,GSW @ SAC,L,239,123,43,90,0.478,16,50,0.32,21,27,0.778,9,32,41,31,7,7,15,25,-3
22022,1610612744,GSW,Golden State Warriors,22201230,09/04/2023,GSW @ POR,W,240,157,58,96,0.604,27,49,0.551,14,16,0.875,9,49,58,47,13,6,15,18,56
22022,1610612744,GSW,Golden State Warriors,22201211,07/04/2023,GSW @ SAC,W,238,119,41,78,0.526,16,36,0.444,21,24,0.875,10,37,47,36,6,7,24,22,22
22022,1610612744,GSW,Golden State Warriors,22201187,04/04/2023,GSW vs. OKC,W,243,136,47,95,0.495,20,47,0.426,22,30,0.733,19,35,54,25,6,6,13,22,11
22022,1610612744,GSW,Golden State Warriors,22201175,02/04/2023,GSW @ DEN,L,241,110,42,105,0.4,9,42,0.214,17,17,1,22,35,57,26,9,4,15,22,-2
22022,1610612744,GSW,Golden State Warriors,22201158,31/03/2023,GSW vs. SAS,W,238,130,47,93,0.505,21,49,0.429,15,21,0.714,14,31,45,37,5,4,14,18,15
22022,1610612744,GSW,Golden State Warriors,22201135,28/03/2023,GSW vs. NOP,W,239,120,43,82,0.524,18,40,0.45,16,22,0.727,11,30,41,32,11,4,18,18,11
22022,1610612744,GSW,Golden State Warriors,22201121,26/03/2023,GSW vs. MIN,L,241,96,34,82,0.415,15,40,0.375,13,17,0.765,6,31,37,25,9,2,16,19,-3
22022,1610612744,GSW,Golden State Warriors,22201103,24/03/2023,GSW vs. PHI,W,240,120,42,88,0.477,18,50,0.36,18,24,0.75,10,39,49,27,3,0,11,21,8
22022,1610612744,GSW,Golden State Warriors,22201086,22/03/2023,GSW @ DAL,W,240,127,50,90,0.556,12,39,0.308,15,18,0.833,11,33,44,33,7,5,13,20,2
22022,1610612744,GSW,Golden State Warriors,22201074,20/03/2023,GSW @ HOU,W,240,121,44,88,0.5,17,48,0.354,16,19,0.842,16,32,48,31,12,6,18,14,13
22022,1610612744,GSW,Golden State Warriors,22201061,18/03/2023,GSW @ MEM,L,239,119,39,91,0.429,13,35,0.371,28,34,0.824,15,27,42,27,3,8,13,21,-14
22022,1610612744,GSW,Golden State Warriors,22201048,17/03/2023,GSW @ ATL,L,240,119,47,98,0.48,11,40,0.275,14,20,0.7,16,38,54,28,6,9,17,20,-8
22022,1610612744,GSW,Golden State Warriors,22201041,15/03/2023,GSW @ LAC,L,240,126,49,88,0.557,17,36,0.472,11,15,0.733,7,29,36,28,5,1,16,25,-8
22022,1610612744,GSW,Golden State Warriors,22201025,13/03/2023,GSW vs. PHX,W,240,123,45,83,0.542,19,39,0.487,14,24,0.583,9,32,41,28,8,6,14,21,11
22022,1610612744,GSW,Golden State Warriors,22201012,11/03/2023,GSW vs. MIL,W,263,125,46,112,0.411,23,55,0.418,10,11,0.909,18,47,65,33,12,4,15,15,9
22022,1610612744,GSW,Golden State Warriors,22200996,09/03/2023,GSW @ MEM,L,239,110,36,82,0.439,15,45,0.333,23,24,0.958,8,24,32,25,9,3,17,17,-21
22022,1610612744,GSW,Golden State Warriors,22200982,07/03/2023,GSW @ OKC,L,241,128,47,89,0.528,20,51,0.392,14,16,0.875,8,25,33,36,8,3,21,21,-9
22022,1610612744,GSW,Golden State Warriors,22200964,05/03/2023,GSW @ LAL,L,238,105,36,91,0.396,18,52,0.346,15,18,0.833,7,35,42,27,2,6,12,21,-8
22022,1610612744,GSW,Golden State Warriors,22200953,03/03/2023,GSW vs. NOP,W,240,108,40,78,0.513,10,31,0.323,18,20,0.9,9,34,43,28,7,4,18,22,9
22022,1610612744,GSW,Golden State Warriors,22200945,02/03/2023,GSW vs. LAC,W,242,115,39,93,0.419,14,46,0.304,23,27,0.852,15,45,60,25,9,6,11,20,24
22022,1610612744,GSW,Golden State Warriors,22200931,28/02/2023,GSW vs. POR,W,241,123,49,91,0.538,12,30,0.4,13,16,0.813,12,34,46,34,5,2,18,19,18
22022,1610612744,GSW,Golden State Warriors,22200916,26/02/2023,GSW vs. MIN,W,240,109,39,91,0.429,15,42,0.357,16,22,0.727,16,40,56,23,11,5,16,19,5
22022,1610612744,GSW,Golden State Warriors,22200901,24/02/2023,GSW vs. HOU,W,241,116,37,78,0.474,26,54,0.481,16,18,0.889,7,40,47,27,3,3,18,20,15
22022,1610612744,GSW,Golden State Warriors,22200893,23/02/2023,GSW @ LAL,L,240,111,40,105,0.381,14,49,0.286,17,21,0.81,17,31,48,24,10,3,10,23,-13
22022,1610612744,GSW,Golden State Warriors,22200871,14/02/2023,GSW @ LAC,L,238,124,45,83,0.542,15,34,0.441,19,27,0.704,8,28,36,28,2,1,11,22,-10
22022,1610612744,GSW,Golden State Warriors,22200866,13/02/2023,GSW vs. WAS,W,240,135,52,89,0.584,20,40,0.5,11,15,0.733,11,23,34,40,10,0,15,19,9
22022,1610612744,GSW,Golden State Warriors,22200853,11/02/2023,GSW vs. LAL,L,240,103,40,96,0.417,12,44,0.273,11,12,0.917,7,36,43,31,11,6,15,21,-6
22022,1610612744,GSW,Golden State Warriors,22200830,08/02/2023,GSW @ POR,L,240,122,46,97,0.474,21,49,0.429,9,10,0.9,10,22,32,31,11,2,11,24,-3
22022,1610612744,GSW,Golden State Warriors,22200814,06/02/2023,GSW vs. OKC,W,242,141,56,97,0.577,26,50,0.52,3,7,0.429,11,34,45,43,6,3,16,17,27
22022,1610612744,GSW,Golden State Warriors,22200800,04/02/2023,GSW vs. DAL,W,242,119,45,82,0.549,14,35,0.4,15,19,0.789,5,33,38,33,6,5,14,24,6
22022,1610612744,GSW,Golden State Warriors,22200783,02/02/2023,GSW @ DEN,L,241,117,43,85,0.506,19,38,0.5,12,19,0.632,10,32,42,25,4,4,17,23,-17
22022,1610612744,GSW,Golden State Warriors,22200774,01/02/2023,GSW @ MIN,L,264,114,38,91,0.418,11,35,0.314,27,34,0.794,9,49,58,21,7,4,17,24,-5
22022,1610612744,GSW,Golden State Warriors,22200759,30/01/2023,GSW @ OKC,W,240,128,46,90,0.511,20,47,0.426,16,20,0.8,6,38,44,37,9,4,15,18,8
22022,1610612744,GSW,Golden State Warriors,22200740,27/01/2023,GSW vs. TOR,W,241,129,50,90,0.556,18,43,0.419,11,15,0.733,5,38,43,40,5,1,12,18,12
22022,1610612744,GSW,Golden State Warriors,22200726,25/01/2023,GSW vs. MEM,W,239,122,43,85,0.506,14,32,0.438,22,28,0.786,14,30,44,33,7,5,21,27,2
22022,1610612744,GSW,Golden State Warriors,22200704,22/01/2023,GSW vs. BKN,L,242,116,41,90,0.456,13,32,0.406,21,27,0.778,10,32,42,28,10,2,10,24,-4
22022,1610612744,GSW,Golden State Warriors,22200685,20/01/2023,GSW @ CLE,W,240,120,42,86,0.488,23,43,0.535,13,19,0.684,14,31,45,25,9,4,17,19,6
22022,1610612744,GSW,Golden State Warriors,22200679,19/01/2023,GSW @ BOS,L,265,118,40,100,0.4,18,52,0.346,20,23,0.87,8,39,47,28,10,7,16,26,-3
22022,1610612744,GSW,Golden State Warriors,22200660,16/01/2023,GSW @ WAS,W,240,127,45,91,0.495,18,44,0.409,19,21,0.905,9,34,43,28,8,1,12,23,9
22022,1610612744,GSW,Golden State Warriors,22200650,15/01/2023,GSW @ CHI,L,239,118,41,83,0.494,21,51,0.412,15,22,0.682,7,33,40,35,6,4,23,22,-14
22022,1610612744,GSW,Golden State Warriors,22200635,13/01/2023,GSW @ SAS,W,239,144,55,101,0.545,18,48,0.375,16,20,0.8,12,43,55,33,9,6,12,26,31
22022,1610612744,GSW,Golden State Warriors,22200615,10/01/2023,GSW vs. PHX,L,241,113,37,96,0.385,18,48,0.375,21,27,0.778,16,29,45,24,13,2,15,26,-12
22022,1610612744,GSW,Golden State Warriors,22200594,07/01/2023,GSW vs. ORL,L,240,101,33,88,0.375,18,58,0.31,17,21,0.81,11,38,49,26,7,1,16,17,-14
22022,1610612744,GSW,Golden State Warriors,22200573,04/01/2023,GSW vs. DET,L,241,119,45,87,0.517,15,40,0.375,14,15,0.933,9,31,40,31,3,4,14,20,-3
22022,1610612744,GSW,Golden State Warriors,22200558,02/01/2023,GSW vs. ATL,W,290,143,54,121,0.446,19,59,0.322,16,24,0.667,23,46,69,34,9,6,19,23,2
22022,1610612744,GSW,Golden State Warriors,22200536,30/12/2022,GSW vs. POR,W,240,118,42,91,0.462,17,43,0.395,17,21,0.81,17,29,46,29,9,2,12,22,6
22022,1610612744,GSW,Golden State Warriors,22200521,28/12/2022,GSW vs. UTA,W,241,112,37,87,0.425,16,45,0.356,22,27,0.815,10,41,51,22,6,3,12,26,5
22022,1610612744,GSW,Golden State Warriors,22200513,27/12/2022,GSW vs. CHA,W,242,110,41,95,0.432,8,37,0.216,20,24,0.833,9,40,49,31,3,2,14,22,5
22022,1610612744,GSW,Golden State Warriors,22200496,25/12/2022,GSW vs. MEM,W,239,123,43,91,0.473,18,44,0.409,19,26,0.731,9,42,51,31,6,5,10,18,14
22022,1610612744,GSW,Golden State Warriors,22200470,21/12/2022,GSW @ BKN,L,239,113,41,83,0.494,12,33,0.364,19,25,0.76,9,27,36,32,6,1,21,14,-30
22022,1610612744,GSW,Golden State Warriors,22200463,20/12/2022,GSW @ NYK,L,241,94,35,74,0.473,12,35,0.343,12,13,0.923,4,25,29,23,3,2,19,22,-38
22022,1610612744,GSW,Golden State Warriors,22200448,18/12/2022,GSW @ TOR,W,240,126,43,81,0.531,18,39,0.462,22,26,0.846,12,29,41,31,6,2,17,21,16
22022,1610612744,GSW,Golden State Warriors,22200432,16/12/2022,GSW @ PHI,L,241,106,39,94,0.415,17,43,0.395,11,13,0.846,13,35,48,31,8,6,17,21,-12
22022,1610612744,GSW,Golden State Warriors,22200415,14/12/2022,GSW @ IND,L,240,119,40,86,0.465,14,33,0.424,25,29,0.862,12,34,46,27,5,4,23,20,-6
22022,1610612744,GSW,Golden State Warriors,22200410,13/12/2022,GSW @ MIL,L,239,111,38,95,0.4,20,50,0.4,15,19,0.789,12,25,37,25,7,2,18,22,-17
22022,1610612744,GSW,Golden State Warriors,22200392,10/12/2022,GSW vs. BOS,W,240,123,47,92,0.511,13,39,0.333,16,20,0.8,11,42,53,26,3,6,13,20,16
22022,1610612744,GSW,Golden State Warriors,22200372,07/12/2022,GSW @ UTA,L,241,123,45,98,0.459,14,42,0.333,19,25,0.76,14,28,42,26,8,5,14,18,-1
22022,1610612744,GSW,Golden State Warriors,22200359,05/12/2022,GSW vs. IND,L,240,104,38,94,0.404,13,44,0.295,15,19,0.789,12,35,47,26,6,6,12,19,-8
22022,1610612744,GSW,Golden State Warriors,22200342,03/12/2022,GSW vs. HOU,W,240,120,45,85,0.529,25,52,0.481,5,10,0.5,6,29,35,34,8,5,13,24,19
22022,1610612744,GSW,Golden State Warriors,22200336,02/12/2022,GSW vs. CHI,W,240,119,42,87,0.483,20,50,0.4,15,23,0.652,7,43,50,32,2,5,19,19,8
22022,1610612744,GSW,Golden State Warriors,22200310,29/11/2022,GSW @ DAL,L,241,113,42,88,0.477,11,43,0.256,18,23,0.783,10,40,50,27,6,3,18,23,-3
22022,1610612744,GSW,Golden State Warriors,22200291,27/11/2022,GSW @ MIN,W,240,137,50,87,0.575,20,47,0.426,17,20,0.85,8,39,47,36,7,6,16,26,23
22022,1610612744,GSW,Golden State Warriors,22200284,25/11/2022,GSW vs. UTA,W,240,129,52,101,0.515,20,45,0.444,5,6,0.833,16,33,49,33,8,3,19,15,11
22022,1610612744,GSW,Golden State Warriors,22200271,23/11/2022,GSW vs. LAC,W,241,124,48,97,0.495,19,51,0.373,9,13,0.692,12,33,45,36,11,5,13,26,17
22022,1610612744,GSW,Golden State Warriors,22200253,21/11/2022,GSW @ NOP,L,240,83,28,74,0.378,10,43,0.233,17,19,0.895,4,30,34,17,9,5,26,20,-45
22022,1610612744,GSW,Golden State Warriors,22200245,20/11/2022,GSW @ HOU,W,242,127,46,86,0.535,24,47,0.511,11,15,0.733,8,32,40,38,8,5,17,22,7
22022,1610612744,GSW,Golden State Warriors,22200233,18/11/2022,GSW vs. NYK,W,240,111,41,91,0.451,18,50,0.36,11,20,0.55,12,39,51,32,8,3,16,26,10
22022,1610612744,GSW,Golden State Warriors,22200220,16/11/2022,GSW @ PHX,L,240,119,42,92,0.457,18,42,0.429,17,17,1,6,34,40,30,5,3,17,23,-11
22022,1610612744,GSW,Golden State Warriors,22200205,14/11/2022,GSW vs. SAS,W,239,132,47,88,0.534,23,45,0.511,15,16,0.938,5,35,40,35,9,3,12,17,37
22022,1610612744,GSW,Golden State Warriors,22200197,13/11/2022,GSW @ SAC,L,238,115,42,90,0.467,16,47,0.34,15,16,0.938,8,35,43,27,5,5,18,20,-7
22022,1610612744,GSW,Golden State Warriors,22200182,11/11/2022,GSW vs. CLE,W,240,106,40,82,0.488,15,36,0.417,11,14,0.786,8,36,44,29,5,3,14,27,5
22022,1610612744,GSW,Golden State Warriors,22200156,07/11/2022,GSW vs. SAC,W,241,116,44,88,0.5,14,38,0.368,14,21,0.667,8,40,48,28,5,4,15,21,3
22022,1610612744,GSW,Golden State Warriors,22200128,04/11/2022,GSW @ NOP,L,241,105,35,71,0.493,12,32,0.375,23,25,0.92,3,26,29,23,7,1,22,25,-9
22022,1610612744,GSW,Golden State Warriors,22200118,03/11/2022,GSW @ ORL,L,239,129,50,97,0.515,19,43,0.442,10,15,0.667,9,26,35,31,5,3,14,32,-1
22022,1610612744,GSW,Golden State Warriors,22200104,01/11/2022,GSW @ MIA,L,240,109,39,84,0.464,18,49,0.367,13,17,0.765,10,31,41,31,8,5,20,22,-7
22022,1610612744,GSW,Golden State Warriors,22200091,30/10/2022,GSW @ DET,L,241,114,39,92,0.424,12,39,0.308,24,25,0.96,13,29,42,23,8,4,14,24,-14
22022,1610612744,GSW,Golden State Warriors,22200082,29/10/2022,GSW @ CHA,L,266,113,44,100,0.44,13,44,0.295,12,16,0.75,10,39,49,31,8,6,10,31,-7
22022,1610612744,GSW,Golden State Warriors,22200068,27/10/2022,GSW vs. MIA,W,240,123,46,92,0.5,18,46,0.391,13,15,0.867,16,34,50,30,4,2,19,13,13
22022,1610612744,GSW,Golden State Warriors,22200055,25/10/2022,GSW @ PHX,L,240,105,41,91,0.451,10,35,0.286,13,17,0.765,10,30,40,28,7,7,13,28,-29
22022,1610612744,GSW,Golden State Warriors,22200042,23/10/2022,GSW vs. SAC,W,240,130,45,87,0.517,14,33,0.424,26,36,0.722,6,31,37,24,7,5,13,21,5
22022,1610612744,GSW,Golden State Warriors,22200026,21/10/2022,GSW vs. DEN,L,241,123,42,88,0.477,15,44,0.341,24,27,0.889,7,28,35,34,10,3,18,23,-5
22022,1610612744,GSW,Golden State Warriors,22200002,18/10/2022,GSW vs. LAL,W,241,123,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,14
12022,1610612744,GSW,Golden State Warriors,12200069,14/10/2022,GSW vs. DEN,L,241,112,40,92,0.435,10,42,0.238,22,26,0.846,9,32,41,33,11,3,15,32,-7
12022,1610612744,GSW,Golden State Warriors,12200051,11/10/2022,GSW vs. POR,W,239,131,46,92,0.5,17,42,0.405,22,26,0.846,15,34,49,32,11,5,14,28,33
12022,1610612744,GSW,Golden State Warriors,12200040,09/10/2022,GSW vs. LAL,L,239,121,42,88,0.477,13,39,0.333,24,34,0.706,11,34,45,22,10,3,19,22,-3
12022,1610612744,GSW,Golden State Warriors,12200004,02/10/2022,GSW vs. WAS,W,240,104,38,83,0.458,16,39,0.41,12,18,0.667,11,36,47,29,6,5,22,25,9
12022,1610612744,GSW,Golden State Warriors,12200001,30/09/2022,GSW @ WAS,W,239,96,29,79,0.367,7,26,0.269,31,40,0.775,10,52,62,18,6,3,17,27,9
22022,1610612744,GSW,Golden State Warriors,1522200074,17/07/2022,GSW vs. WAS,L,201,77,29,72,0.403,11,29,0.379,8,12,0.667,12,33,45,15,6,6,21,20,-10
22022,1610612744,GSW,Golden State Warriors,1522200056,15/07/2022,GSW vs. OKC,L,202,82,29,67,0.433,8,27,0.296,16,24,0.667,4,31,35,14,7,3,16,23,-8
22022,1610612744,GSW,Golden State Warriors,1522200035,12/07/2022,GSW vs. BOS,L,199,92,36,85,0.424,8,27,0.296,12,18,0.667,16,22,38,14,7,8,13,23,-18.4
22022,1610612744,GSW,Golden State Warriors,1522200023,10/07/2022,GSW @ SAS,W,200,86,32,75,0.427,4,27,0.148,18,31,0.581,13,25,38,14,7,6,16,30,1
22022,1610612744,GSW,Golden State Warriors,1522200007,08/07/2022,GSW @ NYK,L,200,88,29,65,0.446,9,25,0.36,21,30,0.7,11,28,39,13,8,4,23,20,-10.4
22022,1610612744,GSW,Golden State Warriors,1322200005,05/07/2022,GSW @ MIA,L,201,70,23,61,0.377,9,28,0.321,15,17,0.882,3,20,23,17,6,4,15,26,-24
22022,1610612744,GSW,Golden State Warriors,1322200004,03/07/2022,GSW vs. LAL,L,199,77,27,66,0.409,10,26,0.385,13,21,0.619,6,20,26,9,8,3,13,23,-23
22022,1610612744,GSW,Golden State Warriors,1322200002,02/07/2022,GSW vs. SAC,L,200,68,24,61,0.393,6,27,0.222,14,26,0.538,6,29,35,9,9,1,19,15,-18
